ID,路径,大小,下载次数,重要度,引用地图1,引用地图2,引用地图3,引用地图4,引用地图5,引用地图6,引用地图7,引用地图8
int,string,int,int,int,int,int,int,int,int,int,int,int
1640399,Scene\Maps\4569\15_22.jpg,995,0,0,0,0,0,0,0,0,0
1684239,Models\Player_W_zj\Face\Player_W_shitu_01.dds,21440,0,0,0,0,0,0,0,0,0
1771487,Scene\Maps\4200\19_6.jpg,674,0,0,0,0,0,0,0,0,0
1820108,Scene\Maps\4132\6_12.jpg,1143,0,0,0,0,0,0,0,0,0
1835056,Scene\Maps\4503\12_4.jpg,797,0,0,0,0,0,0,0,0,0
1954531,Models\Boss_manzuzhanshi_SP\Boss_manzuzhanshi_SP_PhsAttack01.Fb,21995,0,0,0,0,0,0,0,0,0
1991311,Scene\Maps\102\3_6.jpg,828,0,0,0,0,0,0,0,0,0
2018564,Models\Monster_H_jiefei04\Monster_H_jiefei04_Ready.Fb,11644,0,0,0,0,0,0,0,0,0
2028195,Scene\Maps\4561\11_8.jpg,782,0,0,0,0,0,0,0,0,0
2028545,Scene\Maps\101\5_7.jpg,1468,0,0,0,0,0,0,0,0,0
2046140,Scene\Model\Building\110\104_new_06_2.dds,183715,0,0,0,0,0,0,0,0,0
2064988,Models\Player_M_ds_gz\Body\Player_M_guozhan_03_03.dds,37770,0,0,0,0,0,0,0,0,0
2080124,Models\Decorate_gerenliangcaoche02\Body\Decorate_gerenliangcaoche_01_02.dds,65711,0,0,0,0,0,0,0,0,0
2151494,Scene\Maps\110\18_11.jpg,796,0,0,0,0,0,0,0,0,0
2184064,Effect\WingEFFect\wing_keai\keai_06\chibang_06_suidian.pts,429,0,0,0,0,0,0,0,0,0
2253709,Scene\Maps\112\23_1.jpg,1231,0,0,0,0,0,0,0,0,0
2282804,Environment\sky010.dds,214739,0,0,0,0,0,0,0,0,0
2330223,Music\Monster_02_08.wav,53314,0,0,0,0,0,0,0,0,0
2445145,Scene\Texture\db_5545_cao01.dds,115563,0,0,0,0,0,0,0,0,0
2456513,Scene\Maps\4567\22_0.jpg,1245,0,0,0,0,0,0,0,0,0
2527550,Models\Player_M_ds_gz\Player_M_ds_Stand01.Fb,17880,0,0,0,0,0,0,0,0,0
2551741,UI\imageset\TaskAndAchieve.imageset,564,0,0,0,0,0,0,0,0,0
2606469,Scene\Model\Building\5551\001_xyc_wj_05_02.mz,18035,0,0,0,0,0,0,0,0,0
2630727,Models\Monster_H_beise\Monster_H_beise_Born01.Fb,20433,2,0,111,0,0,0,0,0,0
2651580,Creature\Common\ActorSkillEffect\ys\ys\lg4005.dds,42030,0,0,0,0,0,0,0,0,0
2714394,Scene\Model\Building\112\mz_112_jz_05_01_13.Mz,3835,0,0,0,0,0,0,0,0,0
2755208,Scene\Maps\4569\14_11.jpg,1301,0,0,0,0,0,0,0,0,0
2799507,Scene\Maps\4454\11_3.jpg,917,0,0,0,0,0,0,0,0,0
2804054,Models\Decorate_shengmifu\lg0442_zi.dds,6360,0,0,0,0,0,0,0,0,0
2866152,Models\Player_W_ck\LeftWeapon\Weapon_ck_0012_ef_01.mzlod,76,0,0,0,0,0,0,0,0,0
2899140,Creature\Common\ActorSkillEffect\ws\ws\lg3165.dds,24431,0,0,0,0,0,0,0,0,0
2904271,Scene\Maps\107\16_21.jpg,1370,0,0,0,0,0,0,0,0,0
2966809,Effect\UiEffect\UI_sound_songli_502_mingxing_005\lg8010_hong.dds,17157,0,0,0,0,0,0,0,0,0
3001024,Environment\5551.env,323,0,0,0,0,0,0,0,0,0
3004620,Effect\UiEffect\ef_wudaohui\ef_wudaohui_bisaijieshu.Mz,1099,0,0,0,0,0,0,0,0,0
3114816,Models\Player_huajiaodui03_01\Player_huajiaodui03_01.Mzi,55,0,0,0,0,0,0,0,0,0
3153033,Scene\Maps\5541.jpg,1059204,0,0,0,0,0,0,0,0,0
3249246,Scene\Maps\101\25_28.jpg,1149,0,0,0,0,0,0,0,0,0
3251067,Models\Player_M_zj\RightWeapon\Weapon_zj_0013.Mz,5163,0,0,0,0,0,0,0,0,0
3278376,Scene\Maps\5557\1_4.jpg,1407,0,0,0,0,0,0,0,0,0
3301828,Models\Player_M_ds\RightWeapon\ef_Weapon_ds_0007_3.pts,779,0,0,0,0,0,0,0,0,0
3310422,Effect\textures\D3_lg_0491.dds,40761,0,0,0,0,0,0,0,0,0
3315610,Scene\Maps\5556\3_5.jpg,1267,0,0,0,0,0,0,0,0,0
3356520,UI\layout\MagicWeaponJilian.layout,964,0,0,0,0,0,0,0,0,0
3371909,Models\Boss_qiuzhang_SP\Boss_qiuzhang_SP_Rest.Fb,68563,0,0,0,0,0,0,0,0,0
3397423,Models\Player_W_zj\Head2\Player_W_xiariyongzhuang_02.Mz,25265,0,0,0,0,0,0,0,0,0
3427614,Models\5511_09_04_01\5511_09_04_06.dds,25564,0,0,0,0,0,0,0,0,0
3428366,Models\111_zw_12_005\111_zw_12_005.Mzi,55,0,0,0,0,0,0,0,0,0
3447587,Scene\Maps\4200\16_5.jpg,621,0,0,0,0,0,0,0,0,0
3515137,Scene\Maps\4111\5_2.jpg,960,0,0,0,0,0,0,0,0,0
3542197,Models\NPC_qinnv\NPC_qinnv.Mz,83887,4,0,111,0,0,0,0,0,0
3552389,Models\Player_M_fs\Player_M_fs_Takeoff.Fb,15782,0,0,0,0,0,0,0,0,0
3581786,Scp\KeyWord.dat,2374,0,0,0,0,0,0,0,0,0
3667411,Scene\Maps\102\0_5.jpg,718,0,0,0,0,0,0,0,0,0
3668914,UI\layout\FriendSameMap.layout,774,0,0,0,0,0,0,0,0,0
3685027,Creature\Common\ActorSkillEffect\gs\gs\lg0485_2.dds,4708,0,0,0,0,0,0,0,0,0
3698241,Effect\ActorSkillEffect\Player_W_ds\ef_Play_W_ds_guduzhou\ef_Play_W_ds_guduzhou_shouji.pts,1322,0,0,0,0,0,0,0,0,0
3704645,Scene\Maps\101\2_6.jpg,1010,0,0,0,0,0,0,0,0,0
3785835,Scene\Model\Building\4403\4403_Building\MZ-4403-MX61.mz,16677,0,0,0,0,0,0,0,0,0
3805730,Scene\Model\Building\111\111_zw_12_001_e.mz,9681,0,0,0,0,0,0,0,0,0
3813075,Effect\SceneEffect\ef_scene_hunyinxitong_yanhua_caiseyanhua\lg0155_red.dds,7102,0,0,0,0,0,0,0,0,0
3846355,Creature\Common\ActorSkillEffect\ChuangZhao_jineng\lg4196_qtfsts.dds,28562,0,0,0,0,0,0,0,0,0
3907995,Models\Player_M_zj_gz\Player_M_zj_GuZhang.Fb,20911,0,0,0,0,0,0,0,0,0
3914377,Creature\Common\ActorSkillEffect\gs\gs\lg4123.dds,19649,0,0,0,0,0,0,0,0,0
3929809,Scene\Maps\112\20_0.jpg,1537,0,0,0,0,0,0,0,0,0
3964239,Models\Player_W_ds\RightWeapon\ef_Weapon_ds_0005_2_you.pts,448,0,0,0,0,0,0,0,0,0
3980564,Models\Decorate_dasanshenfu\lg6035.dds,8225,0,0,0,0,0,0,0,0,0
3981697,Models\Monster_H_xiejiaokuangrezhe\Monster_H_xiejiaokuangrezhe_SpAttack01.Fb,28030,0,0,0,0,0,0,0,0,0
3999741,Creature\Common\ActorSkillEffect\ys\ef_char_ys_huimeng\lg6067.dds,6737,0,0,0,0,0,0,0,0,0
4019080,Scene\Maps\107\15_10.jpg,811,0,0,0,0,0,0,0,0,0
4092780,Models\Player_W_zj_gz\Player_W_zj_PhsAttack02.Fb,5086,0,0,0,0,0,0,0,0,0
4119313,Models\5502_wj_02_02\5502_wj_02_02_Stand.Fb,103,0,0,0,0,0,0,0,0,0
4136980,Scene\Maps\5512\6_4.jpg,998,0,0,0,0,0,0,0,0,0
4160196,Scene\Model\Building\4111\mz_4401_bz_04_12.mz,2430,0,0,0,0,0,0,0,0,0
4174175,Scene\Model\Building\104_xdx\001_bj_jz_10.mz,1757,0,0,0,0,0,0,0,0,0
4174214,Scene\Maps\5511\8_5.jpg,416,0,0,0,0,0,0,0,0,0
4200803,Scene\Model\Building\112\mz_112_jz_05_04_08.Mz,178728,0,0,0,0,0,0,0,0,0
4305474,UI\Script\Actor\OldPlayerReturn.lua,2246,0,0,0,0,0,0,0,0,0
4330413,Creature\Common\MonsterEffect\Monster_2056_01\Monster_2056_01_cx_zi_texiao.Mz,1062,0,0,0,0,0,0,0,0,0
4364055,Scene\Maps\101\24_17.jpg,976,0,0,0,0,0,0,0,0,0
4426410,Effect\CommonEffect\ef_changyongguangxiao\lg0123_ju.dds,4878,0,0,0,0,0,0,0,0,0
4453122,Models\Player_W_ck\LeftWeapon\Weapon_ck_0008_ef_01.Mz,9418,0,0,0,0,0,0,0,0,0
4459976,Models\Player_W_fs\Player_W_fs_Collect03.Fb,37882,0,0,0,0,0,0,0,0,0
4495492,Scene\Maps\106\12_16.jpg,1167,0,0,0,0,0,0,0,0,0
4495528,UI\Script\Budo\BattleTeam.lua,5840,0,0,0,0,0,0,0,0,0
4521734,Scene\Maps\4401\31_26.jpg,552,0,0,0,0,0,0,0,0,0
4549109,UI\image\VoiceGift2.tga,109690,0,0,0,0,0,0,0,0,0
4566668,Models\Decorate_gongjishenfu\lg8041.dds,172,0,0,0,0,0,0,0,0,0
4592268,Models\Player_W_ds_gz02\Player_W_ds_Swimming.Fb,14974,0,0,0,0,0,0,0,0,0
4606286,Scene\Maps\4552\7_4.jpg,971,0,0,0,0,0,0,0,0,0
4643520,Scene\Maps\4551\9_5.jpg,1581,0,0,0,0,0,0,0,0,0
4656974,Scene\Model\Building\4551_wj_jz\4551_jz_mufangzi10_02.mz,35017,0,0,0,0,0,0,0,0,0
4695834,Scene\Maps\4569\18_0.jpg,913,0,0,0,0,0,0,0,0,0
4698885,Creature\Common\ActorSkillEffect\monster_JN_bingjing\bingjing_CX_ROOT_01.Mz,6310,0,0,0,0,0,0,0,0,0
4723848,Models\Player_W_ck\RightWeapon\Weapon_ck_0003.Mz,9586,1,0,1000000,0,0,0,0,0,0
4740710,Models\Thing_jinbi002\guangyun_lizi_02.pts,424,0,0,0,0,0,0,0,0,0
4777640,Scene\Model\Building\102\102_wj_06_08.dds,75474,1,0,102,0,0,0,0,0,0
4889811,Scene\Maps\111\20_21.jpg,949,0,0,0,0,0,0,0,0,0
4901241,Models\Player_M_fs\Body\Player_M_fs_0012_03.Mz,39149,0,0,0,0,0,0,0,0,0
4958002,Scene\Model\Building\4401\104_new_09_24.dds,125404,0,0,0,0,0,0,0,0,0
4991710,Scene\Maps\5556\0_4.jpg,1356,0,0,0,0,0,0,0,0,0
5016393,Scene\Maps\4567\29_21.jpg,1219,0,0,0,0,0,0,0,0,0
5123687,Scene\Maps\4200\13_4.jpg,633,0,0,0,0,0,0,0,0,0
5191237,Scene\Maps\4111\2_1.jpg,1087,0,0,0,0,0,0,0,0,0
5204085,Scene\Maps\4403\11_10.jpg,894,0,0,0,0,0,0,0,0,0
5296566,Effect\ActorSkillEffect\Player_W_fs\Player_W_fs_bingdongyuanhuan\ef_Player_W_fs_bingdongyuanhuan_sf_MZ\ef_Player_W_fs_bingdongyuanhuan_sf_04.Mz,131800,0,0,0,0,0,0,0,0,0
5312930,Scene\Model\Tree\4551_xyc_zw_21\001_xyc_zw_23.mz,45841,0,0,0,0,0,0,0,0,0
5460977,Effect\UiEffect\UI_sound_songli_701_xianhua\lg0067_hong.dds,2895,0,0,0,0,0,0,0,0,0
5473041,Models\Decorate_dazhu\Decorate_dazhu_Stand.Fb,17878,0,0,0,0,0,0,0,0,0
5499600,Scene\Model\Building\110\110_wj_10_25.dds,7547,0,0,0,0,0,0,0,0,0
5557961,Effect\textures\lg8154.dds,17266,0,0,0,0,0,0,0,0,0
5636543,Scene\Maps\4401\30_15.jpg,415,0,0,0,0,0,0,0,0,0
5641868,Scene\Maps\104\28_37.jpg,644,0,0,0,0,0,0,0,0,0
5672858,Models\Player_M_zj\RightWeapon\Weapon_zj_shenqi_01_05.Mzi,54,0,0,0,0,0,0,0,0,0
5813080,Scene\Maps\5512\3_3.jpg,1219,0,0,0,0,0,0,0,0,0
5844873,Models\Player_W_ck\RightWeapon\Weapon_ck_0013_ef_04_02.pts,449,0,0,0,0,0,0,0,0,0
5850314,Scene\Maps\5511\5_4.jpg,1059,0,0,0,0,0,0,0,0,0
5854554,Helper\game\wanfa\images\gjfl_clip_image002.jpg,27369,0,0,0,0,0,0,0,0,0
5964143,Effect\MonsterEffect\ef_Moust_tiantangma\ef_Mount_tiantangma_00\ef_mount_tiantangma_08_NeckPart2_M.Mz,191,0,0,0,0,0,0,0,0,0
6034373,Scene\Maps\101\9_30.jpg,1576,0,0,0,0,0,0,0,0,0
6044454,Models\Player_W_fs_gz02\Player_W_fs_StandCollect03.Fb,11731,0,0,0,0,0,0,0,0,0
6091283,Models\Player_W_fs\RightWeapon\ef_Weapon_fs_0009_2.pts,464,0,0,0,0,0,0,0,0,0
6131202,Scene\Maps\4567\28_10.jpg,1181,0,0,0,0,0,0,0,0,0
6135337,Scene\Maps\112\17_15.jpg,1539,0,0,0,0,0,0,0,0,0
6250135,Scp\FabaoJilian1.csv,228,0,0,0,0,0,0,0,0,0
6255293,Effect\UiEffect\ef_UI_xinpanxitong\lg9059.dds,8293,0,0,0,0,0,0,0,0,0
6282386,Scene\Maps\4552\4_3.jpg,937,0,0,0,0,0,0,0,0,0
6288174,Models\BOSS_lulijiaohuang\BOSS_lulijiaohuang_PhsAttack02.Fb,46163,0,0,0,0,0,0,0,0,0
6319620,Scene\Maps\4551\6_4.jpg,1672,0,0,0,0,0,0,0,0,0
6323857,Models\Monster_R_heixiong\Monster_R_heixiong_01_mp.dds,104144,3,0,111,0,0,0,0,0,0
6350461,Scene\Maps\4401\27_31.jpg,415,0,0,0,0,0,0,0,0,0
6351553,Scene\Model\Building\112\mz_112_wj_04_06_8_7.mz,660,0,0,0,0,0,0,0,0,0
6357859,Models\Player_W_ck\Player_W_ck_Dead02.Fb,30688,0,0,0,0,0,0,0,0,0
6412453,Models\Monster_H_daomuzei\Monster_H_daomuzei_w_mp.dds,30584,0,0,0,0,0,0,0,0,0
6557377,Effect\textures\lg1038.dds,13523,0,0,0,0,0,0,0,0,0
6678366,Scene\Model\Building\4111\mz_4111_wj_08_08.mz,16098,0,0,0,0,0,0,0,0,0
6678663,Models\wing_keai\Body\wing_keai_05.Mz,13851,0,0,0,0,0,0,0,0,0
6711361,Models\Player_M_ds\Head2\Player_M_ds_0011_02.dds,34829,0,0,0,0,0,0,0,0,0
6731783,Scene\Maps\112\2_19.jpg,1058,0,0,0,0,0,0,0,0,0
6742278,Scene\Maps\5554\1_5.jpg,1810,0,0,0,0,0,0,0,0,0
6747230,Models\Player_M_fs\RightWeapon\lg2113.dds,51675,0,0,0,0,0,0,0,0,0
6752503,Effect\MonsterEffect\Boss_Chifeng_shunyi\lg1043.dds,7344,0,0,0,0,0,0,0,0,0
6756677,Scene\Maps\104\27_26.jpg,1168,0,0,0,0,0,0,0,0,0
6781625,Scene\Model\Building\102\mz_102_wj_11_01_10.mz,1814,0,0,0,0,0,0,0,0,0
6792216,Models\Monster_H_baijunyayunguan\Monster_H_baijunyayunguan.Mzi,122,0,0,0,0,0,0,0,0,0
6793709,Scene\Model\Building\4131\4131_jz_01_09_01.dds,28702,0,0,0,0,0,0,0,0,0
6798246,Effect\CommonEffect\UI_quanpinyanhua\UI_quanpinyanhua_baise\lg0067_lanzi.dds,4157,0,0,0,0,0,0,0,0,0
6799787,Scene\Maps\4200\10_3.jpg,731,0,0,0,0,0,0,0,0,0
6920285,Effect\ActorSkillEffect\SkillEffect\ef_Moster_tongyong.skilleffects,2599,0,0,0,0,0,0,0,0,0
6948344,Scene\Model\Building\4403\4403_Building\MZ-4403-MX46.mz,9390,0,0,0,0,0,0,0,0,0
7029288,Scene\Maps\4510\3_0.jpg,669,0,0,0,0,0,0,0,0,0
7049980,Scene\Maps\4567\8_23.jpg,1109,0,0,0,0,0,0,0,0,0
7080902,Models\4451_wj_11_01\4451_wj_11_01.FBX,95466,0,0,0,0,0,0,0,0,0
7118208,Effect\EquipmentFlash\ef_Player_FS_M_Taozhuang\lg8282.dds,4669,0,0,0,0,0,0,0,0,0
7174803,Models\Player_M_ck\LeftWeapon\Weapon_ck_0013_ef_01.mzlod,76,0,0,0,0,0,0,0,0,0
7250603,UI\UIModel\Model_1003\lg1036.dds,7104,0,0,0,0,0,0,0,0,0
7280959,Scene\Model\Building\104\104_new_jz_08_010_01.dds,147770,1,0,104,0,0,0,0,0,0
7291060,Scene\Maps\4505\11_21.jpg,713,0,0,0,0,0,0,0,0,0
7307591,Scene\Maps\101\19_11.jpg,1301,0,0,0,0,0,0,0,0,0
7311122,Creature\Common\CommonEffect\Character_swinming_RightHand_LeftHand.Mz,219,2,0,16787223,16787216,0,0,0,0,0
7343293,Effect\UiEffect\JM_zhuangbei\lg0135_hong.dds,1730,0,0,0,0,0,0,0,0,0
7343979,Creature\Common\MonsterEffect\Monster_1829\lg0388.dds,10707,0,0,0,0,0,0,0,0,0
7417948,Models\Player_W_ds\Player_W_ds_Machine02.Fb,177715,0,0,0,0,0,0,0,0,0
7457786,Effect\UiEffect\UI_sound_songli_804_paoche_006\lg0088_zi.dds,3265,0,0,0,0,0,0,0,0,0
7465270,Scene\Maps\4401\26_20.jpg,1204,0,0,0,0,0,0,0,0,0
7489180,Scene\Maps\5512\0_2.jpg,566,0,0,0,0,0,0,0,0,0
7517691,Models\Monster_R_fangyuta_01-03\monster_r_fangyuta_03.mz,62331,0,0,0,0,0,0,0,0,0
7523496,Effect\MonsterEffect\BOSS_shenshou\ef_boss_shengshouqilin\ef_shengshouqilin_lieyantuxi\mz\lg0160.dds,3084,0,0,0,0,0,0,0,0,0
7526414,Scene\Maps\5511\2_3.jpg,944,0,0,0,0,0,0,0,0,0
7543332,Scene\Maps\4503\6_16.jpg,1031,0,0,0,0,0,0,0,0,0
7597874,Effect\CommonEffect\UI_quanpinyanhua\UI_quanpinyanhua_hongse\lg7267.DDS,10678,0,0,0,0,0,0,0,0,0
7618159,Models\NPC_qinwang\NPC_qinwang.Mz,54567,1,0,104,0,0,0,0,0,0
7629470,Effect\SceneEffect\qiuhunshibai\lg0042.dds,3404,0,0,0,0,0,0,0,0,0
7692385,Scene\Maps\4551\17_14.jpg,1699,0,0,0,0,0,0,0,0,0
7775065,UI\UIModel\zhanlidian\lg1043.dds,7344,0,0,0,0,0,0,0,0,0
7812571,Scene\Maps\4131\7_11.jpg,1192,0,0,0,0,0,0,0,0,0
7820841,UI\Script\Voice\Voice.lua,47779,0,0,0,0,0,0,0,0,0
7827519,Scene\Maps\4502\22_3.jpg,973,0,0,0,0,0,0,0,0,0
7871486,Scene\Maps\104\26_15.jpg,1184,0,0,0,0,0,0,0,0,0
7875744,Scene\Maps\104\37_0.jpg,416,0,0,0,0,0,0,0,0,0
7958486,Scene\Maps\4552\1_2.jpg,987,0,0,0,0,0,0,0,0,0
7985314,Creature\Common\ActorSkillEffect\zs\ef_char_zs_shirulong\lg0012_Huan.dds,5432,0,0,0,0,0,0,0,0,0
7995720,Scene\Maps\4551\3_3.jpg,1756,0,0,0,0,0,0,0,0,0
8024348,Effect\ActorSkillEffect\Player_M_ck\Player_M_ck_xingshanxueshi\JIN_JIE\MZ\lg3152_1_R.dds,8227,0,0,0,0,0,0,0,0,0
8059623,Effect\ActorSkillEffect\JiNeng_zhuangbei\ef_tianmohuti\zi.Mz,498,0,0,0,0,0,0,0,0,0
8116346,Models\Player_M_ds_gz02\Player_M_ds_Rest03.Fb,83516,0,0,0,0,0,0,0,0,0
8164789,Scene\Maps\4567\7_12.jpg,1214,0,0,0,0,0,0,0,0,0
8169501,Effect\CommonEffect\ef_UI_chenhao\lg2548.dds,2120,0,0,0,0,0,0,0,0,0
8188057,Scene\Model\Building\111\mz_111_zw_04_01_09.mz,7419,0,0,0,0,0,0,0,0,0
8206174,Models\Player_M_zj_gz02\Player_M_zj_Rest03.Fb,47557,0,0,0,0,0,0,0,0,0
8278708,Models\Player_M_ck_gz\Body\Player_M_guozhan_06_03.Mz,33133,0,0,0,0,0,0,0,0,0
8309759,Scene\Maps\110\12_21.jpg,796,0,0,0,0,0,0,0,0,0
8405869,Scene\Maps\4505\10_10.jpg,792,0,0,0,0,0,0,0,0,0
8417393,Scene\Model\Building\104\mz_104_new_jz_08_03.mz,55916,0,0,0,0,0,0,0,0,0
8427265,UI\Script\Huodong\HuodongWelfareConfig.lua,942,0,0,0,0,0,0,0,0,0
8461743,Scp\EquipGrowth.csv,4049,0,0,0,0,0,0,0,0,0
8463220,Creature\Common\ActorSkillEffect\linshiguangxiao\lg1105.dds,8922,0,0,0,0,0,0,0,0,0
8838020,Models\Decorate_mishigongmen\001_4502_jz_04_05_04.dds,106678,0,0,0,0,0,0,0,0,0
8852708,Creature\Common\ActorSkillEffect\zs\zs\ef_char_zs_liedannuhou_cx_root_a_01.Mz,1001,0,0,0,0,0,0,0,0,0
8885885,Scene\Maps\4551\19_3.jpg,1504,0,0,0,0,0,0,0,0,0
8979340,Effect\MonsterEffect\Boss_zhouxingshiwang\zhouxingshiwang_01\Boss_zhouxingshiwang.skilleffects,208,0,0,0,0,0,0,0,0,0
8979426,Models\Decorate_jiazhuliangcaoche\Body\Decorate_jiazuliangche_03_01.Mz,198525,0,0,0,0,0,0,0,0,0
9000896,Effect\MonsterEffect\ef_Monster_tongyong\monster_Humanoid_0019\lg2092.dds,16073,0,0,0,0,0,0,0,0,0
9151861,Models\BOSS_batuliwang_SP\BOSS_batuliwang_SP.Mz,132344,0,0,0,0,0,0,0,0,0
9164196,Effect\ActorSkillEffect\Player_W_fs\Player_W_fs_liuxinghuoyu\JINJIE\MZ\lg0096_huang.dds,3948,0,0,0,0,0,0,0,0,0
9182006,Scene\Maps\4131\12_12.jpg,950,0,0,0,0,0,0,0,0,0
9221490,Effect\MonsterEffect\biaoshiguangxiao\biaoshiguangxiao_baise.Mz,4318,0,0,0,0,0,0,0,0,0
9245271,Models\Player_M_ds\Player_M_ds_Ready00_04.Fb,27000,0,0,0,0,0,0,0,0,0
9277174,Scene\Model\Building\104\104_new_06_45.dds,27997,1,0,104,0,0,0,0,0,0
9288248,Models\Monster_H_guoshifuwanghun\Monster_H_guoshifuwanghun.Mzi,124,0,0,0,0,0,0,0,0,0
9291388,Models\Decorate_hudie\Decorate_hudie.Mzi,78,0,0,0,0,0,0,0,0,0
9296720,Scene\Model\Building\112\112_wj_04_04_03.dds,40921,0,0,0,0,0,0,0,0,0
9299700,Scene\Maps\4567\9_0.jpg,1125,0,0,0,0,0,0,0,0,0
9303279,Scene\Model\Building\sy1\001_xyc_wj103.mz,1966,0,0,0,0,0,0,0,0,0
9373601,UI\layout\EncourageDead.layout,1244,0,0,0,0,0,0,0,0,0
9424568,Scene\Maps\110\11_10.jpg,938,0,0,0,0,0,0,0,0,0
9431669,Models\Decorate_gerenliangcaoche02\Body\Decorate_gerenliangcaoche02_03.Mz,63180,0,0,0,0,0,0,0,0,0
9499980,Helper\game\xtjs\zhinan8.html,3537,0,0,0,0,0,0,0,0,0
9521372,Models\Player_M_ck\LeftWeapon\Weapon_ck_0005_ef_03.mzlod,76,0,0,0,0,0,0,0,0,0
9524655,Effect\CommonEffect\ef_jinmushuihuotu\lg7699.dds,5852,0,0,0,0,0,0,0,0,0
9531447,Models\Player_M_ds_gz\Player_M_ds_MoTou02.Fb,14071,0,0,0,0,0,0,0,0,0
9533989,Creature\Common\MonsterEffect\Monster_1652\lg0438.dds,15544,0,0,0,0,0,0,0,0,0
9550668,Creature\Common\MonsterEffect\Monster_1829\lg0011.dds,6991,0,0,0,0,0,0,0,0,0
